PRODUCT_NUM,DEPARTMENT,COMMODITY,BRAND_TY,NATURAL_ORGANIC_FLAG
06269429,FOOD,GROCERYSTAPLE,NATIONAL,N
06269455,FOOD,GROCERYSTAPLE,NATIONAL,N
06270517,FOOD,GROCERYSTAPLE,NATIONAL,N
06271955,FOOD,GROCERYSTAPLE,NATIONAL,N
06274311,FOOD,GROCERYSTAPLE,NATIONAL,N
06275697,FOOD,GROCERYSTAPLE,NATIONAL,N
06277815,FOOD,GROCERYSTAPLE,NATIONAL,N
06277838,FOOD,GROCERYSTAPLE,NATIONAL,N
06277839,FOOD,GROCERYSTAPLE,NATIONAL,N
06277847,FOOD,GROCERYSTAPLE,NATIONAL,N
06277851,FOOD,GROCERYSTAPLE,NATIONAL,N
06277859,FOOD,GROCERYSTAPLE,NATIONAL,N
06277861,FOOD,GROCERYSTAPLE,NATIONAL,N
06279220,FOOD,GROCERYSTAPLE,NATIONAL,N
06281951,FOOD,GROCERYSTAPLE,NATIONAL,N
06283709,FOOD,GROCERYSTAPLE,NATIONAL,N
06284548,FOOD,GROCERYSTAPLE,NATIONAL,N
06285363,FOOD,GROCERYSTAPLE,NATIONAL,N
06288029,FOOD,GROCERYSTAPLE,NATIONAL,N
06288610,FOOD,GROCERYSTAPLE,NATIONAL,N
06288862,FOOD,GROCERYSTAPLE,NATIONAL,N
06288883,FOOD,GROCERYSTAPLE,NATIONAL,N
06289081,FOOD,GROCERYSTAPLE,NATIONAL,N
06303121,FOOD,GROCERYSTAPLE,NATIONAL,N
06304337,FOOD,GROCERYSTAPLE,NATIONAL,N
06310420,FOOD,GROCERYSTAPLE,NATIONAL,N
06310454,FOOD,GROCERYSTAPLE,NATIONAL,N
06312831,FOOD,GROCERYSTAPLE,NATIONAL,N
06312837,FOOD,GROCERYSTAPLE,NATIONAL,N
06319108,FOOD,GROCERYSTAPLE,NATIONAL,N
06322142,FOOD,GROCERYSTAPLE,NATIONAL,N
06324205,FOOD,GROCERYSTAPLE,NATIONAL,N
06327711,FOOD,GROCERYSTAPLE,NATIONAL,N
06330437,FOOD,GROCERYSTAPLE,NATIONAL,N
06333892,FOOD,GROCERYSTAPLE,NATIONAL,N
06333934,FOOD,GROCERYSTAPLE,NATIONAL,N
06344135,FOOD,GROCERYSTAPLE,NATIONAL,N
06346207,FOOD,GROCERYSTAPLE,NATIONAL,N
06346251,FOOD,GROCERYSTAPLE,NATIONAL,N
06347219,FOOD,GROCERYSTAPLE,NATIONAL,N
06347450,FOOD,GROCERYSTAPLE,NATIONAL,N
06347889,FOOD,GROCERYSTAPLE,NATIONAL,N
06351579,FOOD,GROCERYSTAPLE,NATIONAL,N
06354347,FOOD,GROCERYSTAPLE,NATIONAL,N
06359984,FOOD,GROCERYSTAPLE,NATIONAL,N
06374395,FOOD,GROCERYSTAPLE,NATIONAL,N
06377051,FOOD,GROCERYSTAPLE,NATIONAL,N
06377939,FOOD,GROCERYSTAPLE,NATIONAL,N
06381317,FOOD,GROCERYSTAPLE,NATIONAL,N
06394684,FOOD,GROCERYSTAPLE,NATIONAL,N
06394688,FOOD,GROCERYSTAPLE,NATIONAL,N
06394701,FOOD,GROCERYSTAPLE,NATIONAL,N
06394703,FOOD,GROCERYSTAPLE,NATIONAL,N
06394711,FOOD,GROCERYSTAPLE,NATIONAL,N
06400513,FOOD,GROCERYSTAPLE,NATIONAL,N
06401919,FOOD,GROCERYSTAPLE,NATIONAL,N
06401942,FOOD,GROCERYSTAPLE,NATIONAL,N
06401983,FOOD,GROCERYSTAPLE,NATIONAL,N
06402040,FOOD,GROCERYSTAPLE,NATIONAL,N
06402059,FOOD,GROCERYSTAPLE,NATIONAL,N
06402061,FOOD,GROCERYSTAPLE,NATIONAL,N
06402067,FOOD,GROCERYSTAPLE,NATIONAL,N
06402078,FOOD,GROCERYSTAPLE,NATIONAL,N
06419968,FOOD,GROCERYSTAPLE,NATIONAL,N
06419969,FOOD,GROCERYSTAPLE,NATIONAL,N
06421354,FOOD,GROCERYSTAPLE,NATIONAL,N
06421371,FOOD,GROCERYSTAPLE,NATIONAL,N
06421387,FOOD,GROCERYSTAPLE,NATIONAL,N
06421864,FOOD,GROCERYSTAPLE,NATIONAL,N
06422595,FOOD,GROCERYSTAPLE,NATIONAL,N
06423192,FOOD,GROCERYSTAPLE,NATIONAL,N
06424829,FOOD,GROCERYSTAPLE,NATIONAL,N
06425659,FOOD,GROCERYSTAPLE,NATIONAL,N
06426125,FOOD,GROCERYSTAPLE,NATIONAL,N
06426452,FOOD,GROCERYSTAPLE,NATIONAL,N
06427263,FOOD,GROCERYSTAPLE,NATIONAL,N
06427909,FOOD,GROCERYSTAPLE,NATIONAL,N
06435029,FOOD,GROCERYSTAPLE,NATIONAL,N
06438266,FOOD,GROCERYSTAPLE,NATIONAL,N
06438301,FOOD,GROCERYSTAPLE,NATIONAL,N
06438443,FOOD,GROCERYSTAPLE,NATIONAL,N
06438536,FOOD,GROCERYSTAPLE,NATIONAL,N
06438721,FOOD,GROCERYSTAPLE,NATIONAL,N
06438725,FOOD,GROCERYSTAPLE,NATIONAL,N
06438726,FOOD,GROCERYSTAPLE,NATIONAL,N
06438728,FOOD,GROCERYSTAPLE,NATIONAL,N
06439189,FOOD,GROCERYSTAPLE,NATIONAL,N
06439822,FOOD,GROCERYSTAPLE,NATIONAL,N
06440630,FOOD,GROCERYSTAPLE,NATIONAL,N
06440854,FOOD,GROCERYSTAPLE,NATIONAL,N
06441561,FOOD,GROCERYSTAPLE,NATIONAL,N
06441792,FOOD,GROCERYSTAPLE,NATIONAL,N
06442383,FOOD,GROCERYSTAPLE,NATIONAL,N
06442397,FOOD,GROCERYSTAPLE,NATIONAL,N
06442552,FOOD,GROCERYSTAPLE,NATIONAL,N
06442670,FOOD,GROCERYSTAPLE,NATIONAL,N
06442987,FOOD,GROCERYSTAPLE,NATIONAL,N
06442992,FOOD,GROCERYSTAPLE,NATIONAL,N
06443004,FOOD,GROCERYSTAPLE,NATIONAL,N
06443020,FOOD,GROCERYSTAPLE,NATIONAL,N
06443022,FOOD,GROCERYSTAPLE,NATIONAL,N
06447632,FOOD,GROCERYSTAPLE,NATIONAL,N
06448512,FOOD,GROCERYSTAPLE,NATIONAL,N
06448628,FOOD,GROCERYSTAPLE,NATIONAL,N
06448989,FOOD,GROCERYSTAPLE,NATIONAL,N
06449331,FOOD,GROCERYSTAPLE,NATIONAL,N
06449783,FOOD,GROCERYSTAPLE,NATIONAL,N
06449886,FOOD,GROCERYSTAPLE,NATIONAL,N
06451356,FOOD,GROCERYSTAPLE,NATIONAL,N
06453941,FOOD,GROCERYSTAPLE,NATIONAL,N
06457365,FOOD,GROCERYSTAPLE,NATIONAL,N
06458731,FOOD,GROCERYSTAPLE,NATIONAL,N
06466274,FOOD,GROCERYSTAPLE,NATIONAL,N
06474686,FOOD,GROCERYSTAPLE,NATIONAL,N
06475756,FOOD,GROCERYSTAPLE,NATIONAL,N
06475947,FOOD,GROCERYSTAPLE,NATIONAL,N
06478074,FOOD,GROCERYSTAPLE,NATIONAL,N
06478110,FOOD,GROCERYSTAPLE,NATIONAL,N
06478164,FOOD,GROCERYSTAPLE,NATIONAL,N
06478165,FOOD,GROCERYSTAPLE,NATIONAL,N
06478770,FOOD,GROCERYSTAPLE,NATIONAL,N
06479196,FOOD,GROCERYSTAPLE,NATIONAL,N
06480559,FOOD,GROCERYSTAPLE,NATIONAL,N
06483009,FOOD,GROCERYSTAPLE,NATIONAL,N
06483047,FOOD,GROCERYSTAPLE,NATIONAL,N
06483072,FOOD,GROCERYSTAPLE,NATIONAL,N
06486414,FOOD,GROCERYSTAPLE,NATIONAL,N
06489633,FOOD,GROCERYSTAPLE,NATIONAL,N
06489639,FOOD,GROCERYSTAPLE,NATIONAL,N
06489756,FOOD,GROCERYSTAPLE,NATIONAL,N
06489759,FOOD,GROCERYSTAPLE,NATIONAL,N
06490940,FOOD,GROCERYSTAPLE,NATIONAL,N
06492362,FOOD,GROCERYSTAPLE,NATIONAL,N
06493424,FOOD,GROCERYSTAPLE,NATIONAL,N
06494478,FOOD,GROCERYSTAPLE,NATIONAL,N
06495274,FOOD,GROCERYSTAPLE,NATIONAL,N
06495297,FOOD,GROCERYSTAPLE,NATIONAL,N
06495327,FOOD,GROCERYSTAPLE,NATIONAL,N
06495356,FOOD,GROCERYSTAPLE,NATIONAL,N
06495357,FOOD,GROCERYSTAPLE,NATIONAL,N
06496401,FOOD,GROCERYSTAPLE,NATIONAL,N
06496980,FOOD,GROCERYSTAPLE,NATIONAL,N
06498107,FOOD,GROCERYSTAPLE,NATIONAL,N
06498970,FOOD,GROCERYSTAPLE,NATIONAL,N
06500520,FOOD,GROCERYSTAPLE,NATIONAL,N
06500641,FOOD,GROCERYSTAPLE,NATIONAL,N
06501326,FOOD,GROCERYSTAPLE,NATIONAL,N
06501764,FOOD,GROCERYSTAPLE,NATIONAL,N
06507892,FOOD,GROCERYSTAPLE,NATIONAL,N
06510011,FOOD,GROCERYSTAPLE,NATIONAL,N
06510626,FOOD,GROCERYSTAPLE,NATIONAL,N
06510651,FOOD,GROCERYSTAPLE,NATIONAL,N
06513144,FOOD,GROCERYSTAPLE,NATIONAL,N
06513887,FOOD,GROCERYSTAPLE,NATIONAL,N
06530193,FOOD,GROCERYSTAPLE,NATIONAL,N
06531417,FOOD,GROCERYSTAPLE,NATIONAL,N
06534923,FOOD,GROCERYSTAPLE,NATIONAL,N
06534926,FOOD,GROCERYSTAPLE,NATIONAL,N
06534962,FOOD,GROCERYSTAPLE,NATIONAL,N
06534963,FOOD,GROCERYSTAPLE,NATIONAL,N
06534976,FOOD,GROCERYSTAPLE,NATIONAL,N
06536606,FOOD,GROCERYSTAPLE,NATIONAL,N
06540627,FOOD,GROCERYSTAPLE,NATIONAL,N
06542304,FOOD,GROCERYSTAPLE,NATIONAL,N
06542316,FOOD,GROCERYSTAPLE,NATIONAL,N
06542329,FOOD,GROCERYSTAPLE,NATIONAL,N
06544537,FOOD,GROCERYSTAPLE,NATIONAL,N
06547653,FOOD,GROCERYSTAPLE,NATIONAL,N
06547874,FOOD,GROCERYSTAPLE,NATIONAL,N
06549876,FOOD,GROCERYSTAPLE,NATIONAL,N
06550225,FOOD,GROCERYSTAPLE,NATIONAL,N
06551452,FOOD,GROCERYSTAPLE,NATIONAL,N
06551455,FOOD,GROCERYSTAPLE,NATIONAL,N
06551717,FOOD,GROCERYSTAPLE,NATIONAL,N
06551727,FOOD,GROCERYSTAPLE,NATIONAL,N
06552279,FOOD,GROCERYSTAPLE,NATIONAL,N
06553753,FOOD,GROCERYSTAPLE,NATIONAL,N
06555358,FOOD,GROCERYSTAPLE,NATIONAL,N
06555788,FOOD,GROCERYSTAPLE,NATIONAL,N
06556642,FOOD,GROCERYSTAPLE,NATIONAL,N
06556683,FOOD,GROCERYSTAPLE,NATIONAL,N
06556689,FOOD,GROCERYSTAPLE,NATIONAL,N
06556709,FOOD,GROCERYSTAPLE,NATIONAL,N
06556761,FOOD,GROCERYSTAPLE,NATIONAL,N
06557189,FOOD,GROCERYSTAPLE,NATIONAL,N
06557799,FOOD,GROCERYSTAPLE,NATIONAL,N
06558404,FOOD,GROCERYSTAPLE,NATIONAL,N
06558541,FOOD,GROCERYSTAPLE,NATIONAL,N
06560818,FOOD,GROCERYSTAPLE,NATIONAL,N
06560944,FOOD,GROCERYSTAPLE,NATIONAL,N
06560970,FOOD,GROCERYSTAPLE,NATIONAL,N
06561964,FOOD,GROCERYSTAPLE,NATIONAL,N
06562181,FOOD,GROCERYSTAPLE,NATIONAL,N
06564298,FOOD,GROCERYSTAPLE,NATIONAL,N
06565533,FOOD,GROCERYSTAPLE,NATIONAL,N
06567773,FOOD,GROCERYSTAPLE,NATIONAL,N
06570423,FOOD,GROCERYSTAPLE,NATIONAL,N
06570426,FOOD,GROCERYSTAPLE,NATIONAL,N
06570470,FOOD,GROCERYSTAPLE,NATIONAL,N
06578843,FOOD,GROCERYSTAPLE,NATIONAL,N
06583282,FOOD,GROCERYSTAPLE,NATIONAL,N
06583417,FOOD,GROCERYSTAPLE,NATIONAL,N
06586876,FOOD,GROCERYSTAPLE,NATIONAL,N
06591896,FOOD,GROCERYSTAPLE,NATIONAL,N
06595679,FOOD,GROCERYSTAPLE,NATIONAL,N
06595967,FOOD,GROCERYSTAPLE,NATIONAL,N
06595968,FOOD,GROCERYSTAPLE,NATIONAL,N
06600373,FOOD,GROCERYSTAPLE,NATIONAL,N
06602089,FOOD,GROCERYSTAPLE,NATIONAL,N
06604207,FOOD,GROCERYSTAPLE,NATIONAL,N
06604633,FOOD,GROCERYSTAPLE,NATIONAL,N
06606114,FOOD,GROCERYSTAPLE,NATIONAL,N
06606115,FOOD,GROCERYSTAPLE,NATIONAL,N
06606839,FOOD,GROCERYSTAPLE,NATIONAL,N
06607250,FOOD,GROCERYSTAPLE,NATIONAL,N
06607965,FOOD,GROCERYSTAPLE,NATIONAL,N
06608757,FOOD,GROCERYSTAPLE,NATIONAL,N
06608826,FOOD,GROCERYSTAPLE,NATIONAL,N
06609181,FOOD,GROCERYSTAPLE,NATIONAL,N
06609430,FOOD,GROCERYSTAPLE,NATIONAL,N
06609937,FOOD,GROCERYSTAPLE,NATIONAL,N
06611339,FOOD,GROCERYSTAPLE,NATIONAL,N
06613632,FOOD,GROCERYSTAPLE,NATIONAL,N
06616575,FOOD,GROCERYSTAPLE,NATIONAL,N
06617950,FOOD,GROCERYSTAPLE,NATIONAL,N
06618059,FOOD,GROCERYSTAPLE,NATIONAL,N
06621048,FOOD,GROCERYSTAPLE,NATIONAL,N
06621632,FOOD,GROCERYSTAPLE,NATIONAL,N
06625699,FOOD,GROCERYSTAPLE,NATIONAL,N
06630953,FOOD,GROCERYSTAPLE,NATIONAL,N
06631215,FOOD,GROCERYSTAPLE,NATIONAL,N
06631443,FOOD,GROCERYSTAPLE,NATIONAL,N
06632379,FOOD,GROCERYSTAPLE,NATIONAL,N
06635933,FOOD,GROCERYSTAPLE,NATIONAL,N
06636116,FOOD,GROCERYSTAPLE,NATIONAL,N
06638414,FOOD,GROCERYSTAPLE,NATIONAL,N
06638886,FOOD,GROCERYSTAPLE,NATIONAL,N
06640075,FOOD,GROCERYSTAPLE,NATIONAL,N
06640953,FOOD,GROCERYSTAPLE,NATIONAL,N
06641950,FOOD,GROCERYSTAPLE,NATIONAL,N
06645461,FOOD,GROCERYSTAPLE,NATIONAL,N
06645661,FOOD,GROCERYSTAPLE,NATIONAL,N
06647106,FOOD,GROCERYSTAPLE,NATIONAL,N
06648325,FOOD,GROCERYSTAPLE,NATIONAL,N
06648407,FOOD,GROCERYSTAPLE,NATIONAL,N
06651407,FOOD,GROCERYSTAPLE,NATIONAL,N
06652582,FOOD,GROCERYSTAPLE,NATIONAL,N
06655713,FOOD,GROCERYSTAPLE,NATIONAL,N
06656252,FOOD,GROCERYSTAPLE,NATIONAL,N
06659770,FOOD,GROCERYSTAPLE,NATIONAL,N
06676049,FOOD,GROCERYSTAPLE,NATIONAL,N
06676870,FOOD,GROCERYSTAPLE,NATIONAL,N
06680896,FOOD,GROCERYSTAPLE,NATIONAL,N
06682197,FOOD,GROCERYSTAPLE,NATIONAL,N
06683398,FOOD,GROCERYSTAPLE,NATIONAL,N
06687946,FOOD,GROCERYSTAPLE,NATIONAL,N
06691292,FOOD,GROCERYSTAPLE,NATIONAL,N
06695360,FOOD,GROCERYSTAPLE,NATIONAL,N
06697679,FOOD,GROCERYSTAPLE,NATIONAL,N
06697681,FOOD,GROCERYSTAPLE,NATIONAL,N
06697694,FOOD,GROCERYSTAPLE,NATIONAL,N
06698031,FOOD,GROCERYSTAPLE,NATIONAL,N
06698918,FOOD,GROCERYSTAPLE,NATIONAL,N
06699163,FOOD,GROCERYSTAPLE,NATIONAL,N
06699450,FOOD,GROCERYSTAPLE,NATIONAL,N
06706139,FOOD,GROCERYSTAPLE,NATIONAL,N
06706904,FOOD,GROCERYSTAPLE,NATIONAL,N
06707792,FOOD,GROCERYSTAPLE,NATIONAL,N
06709285,FOOD,GROCERYSTAPLE,NATIONAL,N
06709326,FOOD,GROCERYSTAPLE,NATIONAL,N
06709768,FOOD,GROCERYSTAPLE,NATIONAL,N
06712646,FOOD,GROCERYSTAPLE,NATIONAL,N
06714594,FOOD,GROCERYSTAPLE,NATIONAL,N
06714886,FOOD,GROCERYSTAPLE,NATIONAL,N
06715698,FOOD,GROCERYSTAPLE,NATIONAL,N
06716133,FOOD,GROCERYSTAPLE,NATIONAL,N
06716533,FOOD,GROCERYSTAPLE,NATIONAL,N
06716953,FOOD,GROCERYSTAPLE,NATIONAL,N
06717797,FOOD,GROCERYSTAPLE,NATIONAL,N
06717944,FOOD,GROCERYSTAPLE,NATIONAL,N
06718342,FOOD,GROCERYSTAPLE,NATIONAL,N
06718482,FOOD,GROCERYSTAPLE,NATIONAL,N
06718881,FOOD,GROCERYSTAPLE,NATIONAL,N
06719024,FOOD,GROCERYSTAPLE,NATIONAL,N
06722449,FOOD,GROCERYSTAPLE,NATIONAL,N
06729328,FOOD,GROCERYSTAPLE,NATIONAL,N
06730850,FOOD,GROCERYSTAPLE,NATIONAL,N
06734851,FOOD,GROCERYSTAPLE,NATIONAL,N
06734854,FOOD,GROCERYSTAPLE,NATIONAL,N
06735063,FOOD,GROCERYSTAPLE,NATIONAL,N
06736372,FOOD,GROCERYSTAPLE,NATIONAL,N
06736586,FOOD,GROCERYSTAPLE,NATIONAL,N
06737087,FOOD,GROCERYSTAPLE,NATIONAL,N
06738586,FOOD,GROCERYSTAPLE,NATIONAL,N
06739749,FOOD,GROCERYSTAPLE,NATIONAL,N
06741311,FOOD,GROCERYSTAPLE,NATIONAL,N
06741319,FOOD,GROCERYSTAPLE,NATIONAL,N
06743133,FOOD,GROCERYSTAPLE,NATIONAL,N
06744087,FOOD,GROCERYSTAPLE,NATIONAL,N
06745316,FOOD,GROCERYSTAPLE,NATIONAL,N
06746248,FOOD,GROCERYSTAPLE,NATIONAL,N
06746356,FOOD,GROCERYSTAPLE,NATIONAL,N
06746689,FOOD,GROCERYSTAPLE,NATIONAL,N
06746929,FOOD,GROCERYSTAPLE,NATIONAL,N
06747344,FOOD,GROCERYSTAPLE,NATIONAL,N
06747675,FOOD,GROCERYSTAPLE,NATIONAL,N
06748061,FOOD,GROCERYSTAPLE,NATIONAL,N
06748072,FOOD,GROCERYSTAPLE,NATIONAL,N
06748660,FOOD,GROCERYSTAPLE,NATIONAL,N
06749380,FOOD,GROCERYSTAPLE,NATIONAL,N
06753874,FOOD,GROCERYSTAPLE,NATIONAL,N
06755229,FOOD,GROCERYSTAPLE,NATIONAL,N
06756601,FOOD,GROCERYSTAPLE,NATIONAL,N
06756602,FOOD,GROCERYSTAPLE,NATIONAL,N
06757686,FOOD,GROCERYSTAPLE,NATIONAL,N
06762995,FOOD,GROCERYSTAPLE,NATIONAL,N
06763021,FOOD,GROCERYSTAPLE,NATIONAL,N
06763786,FOOD,GROCERYSTAPLE,NATIONAL,N
06763818,FOOD,GROCERYSTAPLE,NATIONAL,N
06763896,FOOD,GROCERYSTAPLE,NATIONAL,N
06763897,FOOD,GROCERYSTAPLE,NATIONAL,N
06764527,FOOD,GROCERYSTAPLE,NATIONAL,N
06764814,FOOD,GROCERYSTAPLE,NATIONAL,N
06766464,FOOD,GROCERYSTAPLE,NATIONAL,N
06766523,FOOD,GROCERYSTAPLE,NATIONAL,N
06768458,FOOD,GROCERYSTAPLE,NATIONAL,N
06769465,FOOD,GROCERYSTAPLE,NATIONAL,N
06769590,FOOD,GROCERYSTAPLE,NATIONAL,N
06771289,FOOD,GROCERYSTAPLE,NATIONAL,N
06771292,FOOD,GROCERYSTAPLE,NATIONAL,N
06771981,FOOD,GROCERYSTAPLE,NATIONAL,N
06772534,FOOD,GROCERYSTAPLE,NATIONAL,N
06772853,FOOD,GROCERYSTAPLE,NATIONAL,N
06772860,FOOD,GROCERYSTAPLE,NATIONAL,N
06772955,FOOD,GROCERYSTAPLE,NATIONAL,N
06773037,FOOD,GROCERYSTAPLE,NATIONAL,N
06773131,FOOD,GROCERYSTAPLE,NATIONAL,N
06773225,FOOD,GROCERYSTAPLE,NATIONAL,N
06774459,FOOD,GROCERYSTAPLE,NATIONAL,N
06774562,FOOD,GROCERYSTAPLE,NATIONAL,N
06774843,FOOD,GROCERYSTAPLE,NATIONAL,N
06774844,FOOD,GROCERYSTAPLE,NATIONAL,N
06775289,FOOD,GROCERYSTAPLE,NATIONAL,N
06776284,FOOD,GROCERYSTAPLE,NATIONAL,N
06777988,FOOD,GROCERYSTAPLE,NATIONAL,N
06778274,FOOD,GROCERYSTAPLE,NATIONAL,N
06779538,FOOD,GROCERYSTAPLE,NATIONAL,N
06779574,FOOD,GROCERYSTAPLE,NATIONAL,N
06779587,FOOD,GROCERYSTAPLE,NATIONAL,N
06779597,FOOD,GROCERYSTAPLE,NATIONAL,N
06779606,FOOD,GROCERYSTAPLE,NATIONAL,N
06779607,FOOD,GROCERYSTAPLE,NATIONAL,N
06779613,FOOD,GROCERYSTAPLE,NATIONAL,N
06779710,FOOD,GROCERYSTAPLE,NATIONAL,N
06779714,FOOD,GROCERYSTAPLE,NATIONAL,N
06779719,FOOD,GROCERYSTAPLE,NATIONAL,N
06779754,FOOD,GROCERYSTAPLE,NATIONAL,N
06779757,FOOD,GROCERYSTAPLE,NATIONAL,N
06779759,FOOD,GROCERYSTAPLE,NATIONAL,N
06779766,FOOD,GROCERYSTAPLE,NATIONAL,N
06779772,FOOD,GROCERYSTAPLE,NATIONAL,N
06779784,FOOD,GROCERYSTAPLE,NATIONAL,N
06785310,FOOD,GROCERYSTAPLE,NATIONAL,N
06785317,FOOD,GROCERYSTAPLE,NATIONAL,N
06785380,FOOD,GROCERYSTAPLE,NATIONAL,N
06785642,FOOD,GROCERYSTAPLE,NATIONAL,N
06787059,FOOD,GROCERYSTAPLE,NATIONAL,N
06787974,FOOD,GROCERYSTAPLE,NATIONAL,N
06787975,FOOD,GROCERYSTAPLE,NATIONAL,N
06788157,FOOD,GROCERYSTAPLE,NATIONAL,N
06788752,FOOD,GROCERYSTAPLE,NATIONAL,N
06788770,FOOD,GROCERYSTAPLE,NATIONAL,N
06789641,FOOD,GROCERYSTAPLE,NATIONAL,N
06791402,FOOD,GROCERYSTAPLE,NATIONAL,N
06791464,FOOD,GROCERYSTAPLE,NATIONAL,N
06793919,FOOD,GROCERYSTAPLE,NATIONAL,N
06795715,FOOD,GROCERYSTAPLE,NATIONAL,N
06796703,FOOD,GROCERYSTAPLE,NATIONAL,N
06797287,FOOD,GROCERYSTAPLE,NATIONAL,N
06800165,FOOD,GROCERYSTAPLE,NATIONAL,N
06804029,FOOD,GROCERYSTAPLE,NATIONAL,N
06806078,FOOD,GROCERYSTAPLE,NATIONAL,N
06806098,FOOD,GROCERYSTAPLE,NATIONAL,N
06807393,FOOD,GROCERYSTAPLE,NATIONAL,N
06810212,FOOD,GROCERYSTAPLE,NATIONAL,N
06810215,FOOD,GROCERYSTAPLE,NATIONAL,N
06810223,FOOD,GROCERYSTAPLE,NATIONAL,N
06810225,FOOD,GROCERYSTAPLE,NATIONAL,N
06810234,FOOD,GROCERYSTAPLE,NATIONAL,N
06810312,FOOD,GROCERYSTAPLE,NATIONAL,N
06810317,FOOD,GROCERYSTAPLE,NATIONAL,N
06810319,FOOD,GROCERYSTAPLE,NATIONAL,N
06810331,FOOD,GROCERYSTAPLE,NATIONAL,N
06810333,FOOD,GROCERYSTAPLE,NATIONAL,N
06810334,FOOD,GROCERYSTAPLE,NATIONAL,N
06810674,FOOD,GROCERYSTAPLE,NATIONAL,N
06811832,FOOD,GROCERYSTAPLE,NATIONAL,N
06812038,FOOD,GROCERYSTAPLE,NATIONAL,N
06813908,FOOD,GROCERYSTAPLE,NATIONAL,N
06815283,FOOD,GROCERYSTAPLE,NATIONAL,N
06815436,FOOD,GROCERYSTAPLE,NATIONAL,N
06815904,FOOD,GROCERYSTAPLE,NATIONAL,N
06822504,FOOD,GROCERYSTAPLE,NATIONAL,N
06822510,FOOD,GROCERYSTAPLE,NATIONAL,N
06822602,FOOD,GROCERYSTAPLE,NATIONAL,N
06822662,FOOD,GROCERYSTAPLE,NATIONAL,N
06822665,FOOD,GROCERYSTAPLE,NATIONAL,N
06822695,FOOD,GROCERYSTAPLE,NATIONAL,N
06822717,FOOD,GROCERYSTAPLE,NATIONAL,N
06822731,FOOD,GROCERYSTAPLE,NATIONAL,N
06822855,FOOD,GROCERYSTAPLE,NATIONAL,N
06827976,FOOD,GROCERYSTAPLE,NATIONAL,N
06828928,FOOD,GROCERYSTAPLE,NATIONAL,N
06834271,FOOD,GROCERYSTAPLE,NATIONAL,N
06834334,FOOD,GROCERYSTAPLE,NATIONAL,N
06834527,FOOD,GROCERYSTAPLE,NATIONAL,N
06835193,FOOD,GROCERYSTAPLE,NATIONAL,N
06836213,FOOD,GROCERYSTAPLE,NATIONAL,N
06836658,FOOD,GROCERYSTAPLE,NATIONAL,N
06836808,FOOD,GROCERYSTAPLE,NATIONAL,N
06836813,FOOD,GROCERYSTAPLE,NATIONAL,N
06837123,FOOD,GROCERYSTAPLE,NATIONAL,N
06838502,FOOD,GROCERYSTAPLE,NATIONAL,N
06840617,FOOD,GROCERYSTAPLE,NATIONAL,N
06841769,FOOD,GROCERYSTAPLE,NATIONAL,N
06842124,FOOD,GROCERYSTAPLE,NATIONAL,N
06842235,FOOD,GROCERYSTAPLE,NATIONAL,N
06842654,FOOD,GROCERYSTAPLE,NATIONAL,N
06843594,FOOD,GROCERYSTAPLE,NATIONAL,N
06843646,FOOD,GROCERYSTAPLE,NATIONAL,N
06848621,FOOD,GROCERYSTAPLE,NATIONAL,N
06849124,FOOD,GROCERYSTAPLE,NATIONAL,N
06849126,FOOD,GROCERYSTAPLE,NATIONAL,N
06849136,FOOD,GROCERYSTAPLE,NATIONAL,N
06849145,FOOD,GROCERYSTAPLE,NATIONAL,N
06849173,FOOD,GROCERYSTAPLE,NATIONAL,N
06849177,FOOD,GROCERYSTAPLE,NATIONAL,N
06850419,FOOD,GROCERYSTAPLE,NATIONAL,N
06851313,FOOD,GROCERYSTAPLE,NATIONAL,N
06853974,FOOD,GROCERYSTAPLE,NATIONAL,N
06856157,FOOD,GROCERYSTAPLE,NATIONAL,N
06858005,FOOD,GROCERYSTAPLE,NATIONAL,N
06859437,FOOD,GROCERYSTAPLE,NATIONAL,N
06860428,FOOD,GROCERYSTAPLE,NATIONAL,N
06861457,FOOD,GROCERYSTAPLE,NATIONAL,N
06862071,FOOD,GROCERYSTAPLE,NATIONAL,N
06862622,FOOD,GROCERYSTAPLE,NATIONAL,N
06863521,FOOD,GROCERYSTAPLE,NATIONAL,N
06864402,FOOD,GROCERYSTAPLE,NATIONAL,N
06866849,FOOD,GROCERYSTAPLE,NATIONAL,N
06867371,FOOD,GROCERYSTAPLE,NATIONAL,N
06870871,FOOD,GROCERYSTAPLE,NATIONAL,N
06872011,FOOD,GROCERYSTAPLE,NATIONAL,N
06872504,FOOD,GROCERYSTAPLE,NATIONAL,N
06873012,FOOD,GROCERYSTAPLE,NATIONAL,N
06874073,FOOD,GROCERYSTAPLE,NATIONAL,N
06874088,FOOD,GROCERYSTAPLE,NATIONAL,N
06874593,FOOD,GROCERYSTAPLE,NATIONAL,N
06874594,FOOD,GROCERYSTAPLE,NATIONAL,N
06874671,FOOD,GROCERYSTAPLE,NATIONAL,N
06875042,FOOD,GROCERYSTAPLE,NATIONAL,N
06875737,FOOD,GROCERYSTAPLE,NATIONAL,N
06876691,FOOD,GROCERYSTAPLE,NATIONAL,N
06877423,FOOD,GROCERYSTAPLE,NATIONAL,N
